country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,loc,res,rec,park,resMA7,recMA7,parkMA7,loch,town,dateTown,tests
IL,Israel,North District,NA,NA,NA,NA,2020-04-27,-49,-8,-9,-25,-41,20,akko,20,-49,-9,20.71428571428571,-58.285714285714285,-21.999999999999996,עכו,עכו,2020-04-27עכו,5
IL,Israel,North District,NA,NA,NA,NA,2020-04-27,-53,NA,-69,-23,-40,16,golan,16,-53,-69,NA,-62.42857142857143,-78,קצרין,קצרין,2020-04-27קצרין,3
IL,Israel,North District,NA,NA,NA,NA,2020-04-27,-53,-4,-55,-24,-42,21,kinneret,21,-53,-55,NA,-63.85714285714285,-66.14285714285714,טבריה,טבריה,2020-04-27טבריה,9
IL,Israel,North District,NA,NA,NA,NA,2020-04-27,-57,11,-22,-32,-41,21,tzfat,21,-57,-22,NA,-69.28571428571428,-43.57142857142856,צפת,צפת,2020-04-27צפת,6
IL,Israel,North District,NA,NA,NA,NA,2020-04-27,-55,-2,-33,-28,-40,21,yizrael,21,-55,-33,21.428571428571427,-63.857142857142854,-38,עפולה,עפולה,2020-04-27עפולה,7
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-27,-61,-2,-42,-38,-41,21,south,21,-61,-42,22.428571428571427,-69.57142857142857,-49.857142857142854,south,אזור דרום,2020-04-27south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-27,-58,2,-19,-36,-40,21,ashkelon,21,-58,-19,22.714285714285715,-67.28571428571428,-33.14285714285714,אשקלון,אשקלון,2020-04-27אשקלון,109
IL,Israel,South District,NA,NA,NA,NA,2020-04-27,-63,-6,-56,-39,-42,21,be'er-sheva,21,-63,-56,22.571428571428573,-71.28571428571428,-62.285714285714285,באר שבע,באר שבע,2020-04-27באר שבע,27
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-27,-67,-13,-34,-66,-57,29,tlv,29,-67,-34,27.57142857142857,-73.85714285714285,-37.42857142857143,תל אביב-יפו,תל אביב-יפו,2020-04-27תל אביב-יפו,22
IL,Israel,NA,NA,NA,NA,NA,2020-04-28,-67,-9,-46,-53,-62,29,israel,29,-67,-46,24.14285714285714,-67.28571428571428,-36.714285714285715,israel,ישראל,2020-04-28israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-28,-65,0,-33,-57,-64,32,center,32,-65,-33,25.857142857142854,-65.71428571428571,-23,center,אזור מרכז,2020-04-28center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-28,-61,4,-20,-46,-62,31,hasharon,31,-61,-20,24.428571428571423,-63.28571428571428,-8.714285714285715,נתניה,נתניה,2020-04-28נתניה,14
IL,Israel,Center District,NA,NA,NA,NA,2020-04-28,-67,-2,-39,-57,-67,35,petach tikva,35,-67,-39,27.428571428571427,-68.42857142857142,-34.285714285714285,פתח תקווה,פתח תקווה,2020-04-28פתח תקווה,28
IL,Israel,Center District,NA,NA,NA,NA,2020-04-28,-65,-6,-42,-71,-64,35,ramla,35,-65,-42,27.285714285714285,-64.42857142857142,-29.571428571428573,רמלה,רמלה,2020-04-28רמלה,7
IL,Israel,Center District,NA,NA,NA,NA,2020-04-28,-68,-3,-41,-52,-64,34,rehovot,34,-68,-41,25.857142857142858,-67.71428571428572,-31.571428571428573,רחובות,רחובות,2020-04-28רחובות,5
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-28,-67,-4,-44,-53,-61,29,haifa-district,29,-67,-44,23.285714285714285,-66.85714285714285,-32.57142857142857,haifa-district,אזור חיפה,2020-04-28haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-28,-63,1,-38,-43,-59,29,hadera,29,-63,-38,23.428571428571427,-62.28571428571428,-33.71428571428571,חדרה,חדרה,2020-04-28חדרה,5
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-28,-69,-7,-45,-58,-63,30,haifa,30,-69,-45,23.285714285714285,-69,-30.285714285714285,חיפה,חיפה,2020-04-28חיפה,331
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-28,-75,-28,-59,-66,-60,31,jerusalem,31,-75,-59,26.428571428571427,-74.28571428571428,-55.714285714285715,ירושלים,ירושלים,2020-04-28ירושלים,361
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-28,-58,-10,-48,-30,-54,24,north,24,-58,-48,19.999999999999996,-60,-41.42857142857143,north,אזור צפון,2020-04-28north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-28,-53,-8,-19,-25,-55,26,akko,26,-53,-19,20.142857142857142,-56.285714285714285,-16.57142857142857,עכו,עכו,2020-04-28עכו,23
IL,Israel,North District,NA,NA,NA,NA,2020-04-28,-59,NA,-77,-29,-48,21,golan,21,-59,-77,NA,-60.857142857142854,-76.14285714285714,קצרין,קצרין,2020-04-28קצרין,2
IL,Israel,North District,NA,NA,NA,NA,2020-04-28,-61,-13,-70,-32,-54,26,kinneret,26,-61,-70,NA,-62.14285714285713,-62.99999999999999,טבריה,טבריה,2020-04-28טבריה,7
IL,Israel,North District,NA,NA,NA,NA,2020-04-28,-69,-1,-49,-45,-55,27,tzfat,27,-69,-49,NA,-67.71428571428571,-40,צפת,צפת,2020-04-28צפת,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-28,-60,-9,-38,-33,-54,26,yizrael,26,-60,-38,20.857142857142854,-61.99999999999999,-35,עפולה,עפולה,2020-04-28עפולה,5
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-28,-68,-10,-52,-47,-55,27,south,27,-68,-52,22.142857142857142,-67.57142857142857,-46.28571428571429,south,אזור דרום,2020-04-28south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-28,-66,-3,-36,-46,-55,29,ashkelon,29,-66,-36,22.28571428571429,-65,-27.714285714285708,אשקלון,אשקלון,2020-04-28אשקלון,10
IL,Israel,South District,NA,NA,NA,NA,2020-04-28,-70,-16,-63,-49,-55,28,be'er-sheva,28,-70,-63,22.285714285714285,-69.57142857142857,-60.285714285714285,באר שבע,באר שבע,2020-04-28באר שבע,25
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-28,-71,-14,-44,-73,-69,32,tlv,32,-71,-44,26.999999999999996,-72.14285714285714,-31.42857142857143,תל אביב-יפו,תל אביב-יפו,2020-04-28תל אביב-יפו,17
IL,Israel,NA,NA,NA,NA,NA,2020-04-29,-92,-86,-59,-74,-88,41,israel,41,-92,-59,23.57142857142857,-65.28571428571428,-31.428571428571423,israel,ישראל,2020-04-29israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-29,-93,-89,-45,-80,-91,43,center,43,-93,-45,25.285714285714285,-63.71428571428571,-16.857142857142858,center,אזור מרכז,2020-04-29center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-29,-89,-85,-33,-68,-87,40,hasharon,40,-89,-33,23.999999999999996,-61.57142857142857,-0.8571428571428583,נתניה,נתניה,2020-04-29נתניה,136
IL,Israel,Center District,NA,NA,NA,NA,2020-04-29,-94,-89,-51,-80,-91,45,petach tikva,45,-94,-51,26.857142857142858,-66.85714285714285,-31.28571428571428,פתח תקווה,פתח תקווה,2020-04-29פתח תקווה,24
IL,Israel,Center District,NA,NA,NA,NA,2020-04-29,-94,-92,-56,-86,-91,46,ramla,46,-94,-56,26.857142857142858,-62.14285714285713,-24.142857142857142,רמלה,רמלה,2020-04-29רמלה,7
IL,Israel,Center District,NA,NA,NA,NA,2020-04-29,-95,-91,-56,-80,-91,44,rehovot,44,-95,-56,25.428571428571427,-65.57142857142857,-26.42857142857143,רחובות,רחובות,2020-04-29רחובות,5
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-29,-91,-85,-56,-72,-87,39,haifa-district,39,-91,-56,22.71428571428571,-64.71428571428571,-25.57142857142857,haifa-district,אזור חיפה,2020-04-29haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-29,-87,-78,-59,-60,-84,39,hadera,39,-87,-59,22.857142857142854,-60.14285714285714,-26.571428571428566,חדרה,חדרה,2020-04-29חדרה,5
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-29,-93,-88,-53,-78,-88,40,haifa,40,-93,-53,22.857142857142854,-66.85714285714285,-23.285714285714285,חיפה,חיפה,2020-04-29חיפה,114
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-29,-95,-90,-79,-85,-88,43,jerusalem,43,-95,-79,25.857142857142854,-72.85714285714286,-51.42857142857143,ירושלים,ירושלים,2020-04-29ירושלים,334
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-29,-86,-80,-61,-52,-81,35,north,35,-86,-61,19.42857142857143,-58,-37.28571428571429,north,אזור צפון,2020-04-29north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-29,-81,-76,-34,-46,-80,34,akko,34,-81,-34,19.57142857142857,-54.285714285714285,-9.142857142857142,עכו,עכו,2020-04-29עכו,17
IL,Israel,North District,NA,NA,NA,NA,2020-04-29,-74,NA,-85,-48,-70,NA,golan,NA,-74,-85,NA,-59.28571428571428,-74.14285714285712,קצרין,קצרין,2020-04-29קצרין,1
IL,Israel,North District,NA,NA,NA,NA,2020-04-29,-87,-82,-83,-57,-82,35,kinneret,35,-87,-83,20.285714285714285,-60.28571428571428,-59.28571428571428,טבריה,טבריה,2020-04-29טבריה,9
IL,Israel,North District,NA,NA,NA,NA,2020-04-29,-92,-83,-67,-68,-83,37,tzfat,37,-92,-67,NA,-66.14285714285714,-36.42857142857143,צפת,צפת,2020-04-29צפת,80
IL,Israel,North District,NA,NA,NA,NA,2020-04-29,-90,-85,-52,-56,-82,36,yizrael,36,-90,-52,20.285714285714285,-59.57142857142856,-31.285714285714285,עפולה,עפולה,2020-04-29עפולה,38
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-29,-93,-89,-69,-70,-85,40,south,40,-93,-69,21.71428571428571,-65.71428571428571,-42.57142857142857,south,אזור דרום,2020-04-29south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-29,-94,-91,-58,-73,-87,42,ashkelon,42,-94,-58,21.857142857142858,-62.71428571428571,-21.57142857142857,אשקלון,אשקלון,2020-04-29אשקלון,6
IL,Israel,South District,NA,NA,NA,NA,2020-04-29,-92,-87,-77,-69,-83,39,be'er-sheva,39,-92,-77,21.857142857142854,-68.14285714285714,-58,באר שבע,באר שבע,2020-04-29באר שבע,177
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-29,-93,-83,-54,-91,-91,42,tlv,42,-93,-54,26.285714285714285,-70.7142857142857,-25.857142857142854,תל אביב-יפו,תל אביב-יפו,2020-04-29תל אביב-יפו,8
IL,Israel,NA,NA,NA,NA,NA,2020-04-30,-57,-8,-25,-44,-46,24,israel,24,-57,-25,23.14285714285714,-64.14285714285714,-29.142857142857142,israel,ישראל,2020-04-30israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-04-30,-54,-4,-9,-48,-48,26,center,26,-54,-9,24.857142857142858,-62.57142857142857,-14.714285714285714,center,אזור מרכז,2020-04-30center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-04-30,-53,-1,21,-41,-47,25,hasharon,25,-53,21,23.57142857142857,-60.57142857142857,2.857142857142856,נתניה,נתניה,2020-04-30נתניה,39
IL,Israel,Center District,NA,NA,NA,NA,2020-04-30,-57,-2,-26,-46,-51,27,petach tikva,27,-57,-26,26.285714285714285,-65.85714285714286,-30.57142857142857,פתח תקווה,פתח תקווה,2020-04-30פתח תקווה,16
IL,Israel,Center District,NA,NA,NA,NA,2020-04-30,-52,-11,-18,-62,-48,28,ramla,28,-52,-18,26.42857142857143,-60.57142857142856,-22.428571428571427,רמלה,רמלה,2020-04-30רמלה,6
IL,Israel,Center District,NA,NA,NA,NA,2020-04-30,-54,-1,-15,-41,-47,25,rehovot,25,-54,-15,25,-64.28571428571428,-24.142857142857142,רחובות,רחובות,2020-04-30רחובות,13
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-04-30,-55,-2,-21,-42,-45,23,haifa-district,23,-55,-21,22.285714285714285,-63.285714285714285,-22.428571428571427,haifa-district,אזור חיפה,2020-04-30haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-30,-49,-3,-29,-34,-45,23,hadera,23,-49,-29,22.428571428571427,-58.428571428571416,-24.14285714285714,חדרה,חדרה,2020-04-30חדרה,134
IL,Israel,Haifa District,NA,NA,NA,NA,2020-04-30,-56,-1,-12,-46,-45,22,haifa,22,-56,-12,22.285714285714285,-65.57142857142857,-19.714285714285715,חיפה,חיפה,2020-04-30חיפה,23
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-04-30,-65,-26,-52,-57,-49,27,jerusalem,27,-65,-52,25.28571428571428,-71.85714285714285,-49.85714285714286,ירושלים,ירושלים,2020-04-30ירושלים,316
IL,Israel,North District,NA,NA,IL-Z,NA,2020-04-30,-49,-11,-30,-24,-40,20,north,20,-49,-30,19,-56.714285714285715,-35.142857142857146,north,אזור צפון,2020-04-30north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-04-30,-45,-12,1,-22,-40,20,akko,20,-45,1,19.142857142857142,-52.99999999999999,-5.857142857142857,עכו,עכו,2020-04-30עכו,4
IL,Israel,North District,NA,NA,NA,NA,2020-04-30,-54,-14,-69,-21,-41,17,golan,17,-54,-69,NA,-57.71428571428571,-72,קצרין,קצרין,2020-04-30קצרין,0
IL,Israel,North District,NA,NA,NA,NA,2020-04-30,-52,-14,-55,-24,-40,21,kinneret,21,-52,-55,19.857142857142858,-59.14285714285714,-56.57142857142857,טבריה,טבריה,2020-04-30טבריה,9
IL,Israel,North District,NA,NA,NA,NA,2020-04-30,-56,1,-20,-32,-39,20,tzfat,20,-56,-20,NA,-65,-33.42857142857143,צפת,צפת,2020-04-30צפת,110
IL,Israel,North District,NA,NA,NA,NA,2020-04-30,-51,-10,-27,-26,-39,20,yizrael,20,-51,-27,19.857142857142858,-58.428571428571416,-30.142857142857142,עפולה,עפולה,2020-04-30עפולה,15
IL,Israel,South District,NA,NA,IL-D,NA,2020-04-30,-55,-7,-36,-40,-40,22,south,22,-55,-36,21.285714285714285,-64.42857142857143,-41.285714285714285,south,אזור דרום,2020-04-30south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-04-30,-49,0,-15,-35,-39,21,ashkelon,21,-49,-15,21.428571428571427,-61.285714285714285,-19.142857142857142,אשקלון,אשקלון,2020-04-30אשקלון,13
IL,Israel,South District,NA,NA,NA,NA,2020-04-30,-59,-11,-52,-43,-41,22,be'er-sheva,22,-59,-52,21.428571428571427,-67,-57.42857142857143,באר שבע,באר שבע,2020-04-30באר שבע,29
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-04-30,-65,-11,-13,-63,-55,27,tlv,27,-65,-13,25.857142857142858,-69.99999999999999,-22.57142857142857,תל אביב-יפו,תל אביב-יפו,2020-04-30תל אביב-יפו,17
IL,Israel,NA,NA,NA,NA,NA,2020-05-01,-55,-15,-6,-37,-40,13,israel,13,-55,-6,22.428571428571427,-62.71428571428571,-25.428571428571423,israel,ישראל,2020-05-01israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-05-01,-52,-12,13,-42,-46,14,center,14,-52,13,24.14285714285714,-60.99999999999999,-9.714285714285714,center,אזור מרכז,2020-05-01center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-05-01,-53,-6,38,-35,-39,13,hasharon,13,-53,38,22.999999999999996,-59.285714285714285,9.142857142857139,נתניה,נתניה,2020-05-01נתניה,19
IL,Israel,Center District,NA,NA,NA,NA,2020-05-01,-56,-12,-12,-41,-48,15,petach tikva,15,-56,-12,25.57142857142857,-64.42857142857143,-28.285714285714285,פתח תקווה,פתח תקווה,2020-05-01פתח תקווה,20
IL,Israel,Center District,NA,NA,NA,NA,2020-05-01,-47,-17,10,-62,-45,14,ramla,14,-47,10,25.714285714285715,-58.714285714285715,-18.285714285714285,רמלה,רמלה,2020-05-01רמלה,5
IL,Israel,Center District,NA,NA,NA,NA,2020-05-01,-54,-9,0,-32,-48,14,rehovot,14,-54,0,24.285714285714285,-62.57142857142857,-19,רחובות,רחובות,2020-05-01רחובות,6
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-05-01,-55,-11,12,-37,-40,13,haifa-district,13,-55,12,21.71428571428571,-61.57142857142857,-18.285714285714285,haifa-district,אזור חיפה,2020-05-01haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-05-01,-50,-8,9,-25,-35,12,hadera,12,-50,9,21.857142857142858,-56.42857142857143,-20.857142857142854,חדרה,חדרה,2020-05-01חדרה,82
IL,Israel,Haifa District,NA,NA,NA,NA,2020-05-01,-59,-10,15,-45,-43,13,haifa,13,-59,15,21.71428571428571,-63.857142857142854,-14.57142857142857,חיפה,חיפה,2020-05-01חיפה,33
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-05-01,-62,-29,-36,-55,-41,14,jerusalem,14,-62,-36,24.71428571428571,-70.85714285714285,-47.57142857142857,ירושלים,ירושלים,2020-05-01ירושלים,116
IL,Israel,North District,NA,NA,IL-Z,NA,2020-05-01,-50,-18,-20,-21,-28,10,north,10,-50,-20,18.428571428571427,-55.42857142857143,-32.14285714285714,north,אזור צפון,2020-05-01north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-05-01,-47,-18,9,-17,-28,10,akko,10,-47,9,18.571428571428573,-51.71428571428571,-2.8571428571428563,עכו,עכו,2020-05-01עכו,4
IL,Israel,North District,NA,NA,NA,NA,2020-05-01,-61,NA,-68,-23,-17,NA,golan,NA,-61,-68,NA,-56.57142857142857,-69.71428571428571,קצרין,קצרין,2020-05-01קצרין,9
IL,Israel,North District,NA,NA,NA,NA,2020-05-01,-50,-13,-49,-24,-29,11,kinneret,11,-50,-49,19.285714285714285,-57.714285714285715,-51.42857142857142,טבריה,טבריה,2020-05-01טבריה,8
IL,Israel,North District,NA,NA,NA,NA,2020-05-01,-58,-5,-23,-26,-32,10,tzfat,10,-58,-23,NA,-63.714285714285715,-29.57142857142857,צפת,צפת,2020-05-01צפת,6
IL,Israel,North District,NA,NA,NA,NA,2020-05-01,-49,-10,-14,-23,-30,11,yizrael,11,-49,-14,19.142857142857142,-56.99999999999999,-27.857142857142854,עפולה,עפולה,2020-05-01עפולה,2
IL,Israel,South District,NA,NA,IL-D,NA,2020-05-01,-55,-15,-28,-34,-39,12,south,12,-55,-28,20.71428571428571,-62.714285714285715,-38.857142857142854,south,אזור דרום,2020-05-01south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-05-01,-50,-4,4,-30,-37,11,ashkelon,11,-50,4,20.857142857142858,-59.28571428571429,-14.428571428571427,אשקלון,אשקלון,2020-05-01אשקלון,6
IL,Israel,South District,NA,NA,NA,NA,2020-05-01,-59,-17,-55,-39,-39,13,be'er-sheva,13,-59,-55,21,-65.42857142857143,-56.42857142857143,באר שבע,באר שבע,2020-05-01באר שבע,23
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-05-01,-62,-18,2,-55,-46,15,tlv,15,-62,2,25.14285714285714,-68.85714285714285,-17.142857142857142,תל אביב-יפו,תל אביב-יפו,2020-05-01תל אביב-יפו,9
IL,Israel,NA,NA,NA,NA,NA,2020-05-02,-68,-25,-24,-34,-23,10,israel,10,-68,-24,21.285714285714285,-60.999999999999986,-23.857142857142858,israel,ישראל,2020-05-02israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-05-02,-68,NA,-10,-39,-23,10,center,10,-68,-10,22.714285714285715,-59.285714285714285,-8.142857142857142,center,אזור מרכז,2020-05-02center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-05-02,-68,-20,0,-35,-21,10,hasharon,10,-68,0,21.714285714285715,-57.857142857142854,10,נתניה,נתניה,2020-05-02נתניה,2
IL,Israel,Center District,NA,NA,NA,NA,2020-05-02,-74,-29,-39,-34,-22,11,petach tikva,11,-74,-39,23.999999999999996,-63,-26.857142857142854,פתח תקווה,פתח תקווה,2020-05-02פתח תקווה,2
IL,Israel,Center District,NA,NA,NA,NA,2020-05-02,-64,-39,-17,-65,-17,11,ramla,11,-64,-17,24,-56.71428571428571,-16.57142857142857,רמלה,רמלה,2020-05-02רמלה,14
IL,Israel,Center District,NA,NA,NA,NA,2020-05-02,-71,-35,-19,-28,-23,11,rehovot,11,-71,-19,22.57142857142857,-60.57142857142857,-16.57142857142857,רחובות,רחובות,2020-05-02רחובות,1
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-05-02,-67,-24,-13,-31,-21,10,haifa-district,10,-67,-13,20.42857142857143,-59.57142857142856,-16.714285714285715,haifa-district,אזור חיפה,2020-05-02haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-05-02,-62,-22,-13,-20,-17,10,hadera,10,-62,-13,20.714285714285715,-54.28571428571429,-20.857142857142854,חדרה,חדרה,2020-05-02חדרה,7
IL,Israel,Haifa District,NA,NA,NA,NA,2020-05-02,-71,-28,-14,-40,-23,10,haifa,10,-71,-14,20.285714285714285,-61.857142857142854,-11.714285714285714,חיפה,חיפה,2020-05-02חיפה,3
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-05-02,-78,-51,-37,-54,-27,10,jerusalem,10,-78,-37,23.71428571428571,-69.28571428571428,-46.42857142857142,ירושלים,ירושלים,2020-05-02ירושלים,69
IL,Israel,North District,NA,NA,IL-Z,NA,2020-05-02,-59,-38,-41,-23,-21,9,north,9,-59,-41,17.57142857142857,-54.142857142857146,-31.57142857142857,north,אזור צפון,2020-05-02north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-05-02,-56,-42,-5,-18,-23,9,akko,9,-56,-5,17.285714285714285,-50.57142857142857,-3.142857142857143,עכו,עכו,2020-05-02עכו,0
IL,Israel,North District,NA,NA,NA,NA,2020-05-02,-71,NA,-78,-36,-7,NA,golan,NA,-71,-78,NA,-56.99999999999999,-69.71428571428571,קצרין,קצרין,2020-05-02קצרין,0
IL,Israel,North District,NA,NA,NA,NA,2020-05-02,-66,-30,-55,-29,-24,9,kinneret,9,-66,-55,18.285714285714285,-56.28571428571429,-47.57142857142856,טבריה,טבריה,2020-05-02טבריה,2
IL,Israel,North District,NA,NA,NA,NA,2020-05-02,-74,-23,-51,-37,-16,NA,tzfat,NA,-74,-51,NA,-62.14285714285714,-28.714285714285715,צפת,צפת,2020-05-02צפת,3
IL,Israel,North District,NA,NA,NA,NA,2020-05-02,-58,-28,-33,-24,-21,10,yizrael,10,-58,-33,18,-55.42857142857142,-28,עפולה,עפולה,2020-05-02עפולה,1
IL,Israel,South District,NA,NA,IL-D,NA,2020-05-02,-71,NA,-40,-36,-19,9,south,9,-71,-40,19.428571428571427,-60.71428571428571,-37,south,אזור דרום,2020-05-02south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-05-02,-68,-21,-11,-33,-15,8,ashkelon,8,-68,-11,19.285714285714285,-57.14285714285714,-11.857142857142856,אשקלון,אשקלון,2020-05-02אשקלון,2
IL,Israel,South District,NA,NA,NA,NA,2020-05-02,-75,-29,-58,-39,-21,9,be'er-sheva,9,-75,-58,19.57142857142857,-63.42857142857143,-55,באר שבע,באר שבע,2020-05-02באר שבע,16
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-05-02,-76,-24,-20,-49,-35,12,tlv,12,-76,-20,24.142857142857142,-67.57142857142856,-14.714285714285712,תל אביב-יפו,תל אביב-יפו,2020-05-02תל אביב-יפו,9
IL,Israel,NA,NA,NA,NA,NA,2020-05-03,-49,-5,-8,-39,-40,20,israel,20,-49,-8,18.142857142857142,-55,-16.857142857142858,israel,ישראל,2020-05-03israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-05-03,-47,2,5,-45,-42,22,center,22,-47,5,19.57142857142857,-52.85714285714286,0,center,אזור מרכז,2020-05-03center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-05-03,-45,0,21,-36,-42,21,hasharon,21,-45,21,18.857142857142858,-51.71428571428571,18.857142857142854,נתניה,נתניה,2020-05-03נתניה,3
